FlightNumber,DepartureTime,ArrivalTime,ScheduledDepartureTime,ScheduledArrivalTime,DelayStatus,DepartureAirport,ArrivalAirport,Temperature,WindSpeed,Precipitation,Visibility,WeatherCondition,DelayInMinutes,IsDelayed
7172,2024-01-04 19:10:00,2024-01-04 21:10:00,2024-01-04 19:00:00,2024-01-04 21:00:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6541,2024-01-04 19:20:00,2024-01-04 21:20:00,2024-01-04 19:10:00,2024-01-04 21:10:00,On-Time,JFK,LAX,-2.8054106485101373,18.060802948790588,16.222091326106362,8.710569518553076,Clear,10.0,0
2365,2024-01-04 19:30:00,2024-01-04 21:30:00,2024-01-04 19:20:00,2024-01-04 21:20:00,On-Time,LAX,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9691,2024-01-04 19:40:00,2024-01-04 21:40:00,2024-01-04 19:30:00,2024-01-04 21:30:00,Delayed,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9702,2024-01-04 19:50:00,2024-01-04 21:50:00,2024-01-04 19:40:00,2024-01-04 21:40:00,On-Time,DFW,LAX,3.96388169470464,18.07700938814783,13.521860683291536,6.046250332381121,Clear,10.0,0
8494,2024-01-04 20:00:00,2024-01-04 22:00:00,2024-01-04 19:50:00,2024-01-04 21:50:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5312,2024-01-04 20:10:00,2024-01-04 22:10:00,2024-01-04 20:00:00,2024-01-04 22:00:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2324,2024-01-04 20:20:00,2024-01-04 22:20:00,2024-01-04 20:10:00,2024-01-04 22:10:00,Delayed,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4141,2024-01-04 20:30:00,2024-01-04 22:30:00,2024-01-04 20:20:00,2024-01-04 22:20:00,On-Time,ORD,ATL,19.049046038473502,40.80283785571618,10.230512816189862,2.85582444311601,Snow,10.0,0
8419,2024-01-04 20:40:00,2024-01-04 22:40:00,2024-01-04 20:30:00,2024-01-04 22:30:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4486,2024-01-04 20:50:00,2024-01-04 22:50:00,2024-01-04 20:40:00,2024-01-04 22:40:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2810,2024-01-04 21:00:00,2024-01-04 23:00:00,2024-01-04 20:50:00,2024-01-04 22:50:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7588,2024-01-04 21:10:00,2024-01-04 23:10:00,2024-01-04 21:00:00,2024-01-04 23:00:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3923,2024-01-04 21:20:00,2024-01-04 23:20:00,2024-01-04 21:10:00,2024-01-04 23:10:00,On-Time,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6301,2024-01-04 21:30:00,2024-01-04 23:30:00,2024-01-04 21:20:00,2024-01-04 23:20:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5186,2024-01-04 21:40:00,2024-01-04 23:40:00,2024-01-04 21:30:00,2024-01-04 23:30:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9905,2024-01-04 21:50:00,2024-01-04 23:50:00,2024-01-04 21:40:00,2024-01-04 23:40:00,Delayed,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6977,2024-01-04 22:00:00,2024-01-05 00:00:00,2024-01-04 21:50:00,2024-01-04 23:50:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5268,2024-01-04 22:10:00,2024-01-05 00:10:00,2024-01-04 22:00:00,2024-01-05 00:00:00,On-Time,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5748,2024-01-04 22:20:00,2024-01-05 00:20:00,2024-01-04 22:10:00,2024-01-05 00:10:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5849,2024-01-04 22:30:00,2024-01-05 00:30:00,2024-01-04 22:20:00,2024-01-05 00:20:00,Delayed,JFK,ORD,-1.9407277302318315,43.67671321226073,18.188873280732626,8.386622567341572,Clear,10.0,1
4709,2024-01-04 22:40:00,2024-01-05 00:40:00,2024-01-04 22:30:00,2024-01-05 00:30:00,On-Time,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7619,2024-01-04 22:50:00,2024-01-05 00:50:00,2024-01-04 22:40:00,2024-01-05 00:40:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9647,2024-01-04 23:00:00,2024-01-05 01:00:00,2024-01-04 22:50:00,2024-01-05 00:50:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4072,2024-01-04 23:10:00,2024-01-05 01:10:00,2024-01-04 23:00:00,2024-01-05 01:00:00,Delayed,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7530,2024-01-04 23:20:00,2024-01-05 01:20:00,2024-01-04 23:10:00,2024-01-05 01:10:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1504,2024-01-04 23:30:00,2024-01-05 01:30:00,2024-01-04 23:20:00,2024-01-05 01:20:00,On-Time,ATL,ATL,34.156590982607455,8.125553264872815,4.535172348010319,3.7289759204673207,Thunderstorm,10.0,0
2214,2024-01-04 23:40:00,2024-01-05 01:40:00,2024-01-04 23:30:00,2024-01-05 01:30:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
2531,2024-01-04 23:50:00,2024-01-05 01:50:00,2024-01-04 23:40:00,2024-01-05 01:40:00,Delayed,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8576,2024-01-05 00:00:00,2024-01-05 02:00:00,2024-01-04 23:50:00,2024-01-05 01:50:00,On-Time,LAX,LAX,5.416598726500933,43.18948114825017,15.625812948113843,3.661775511582965,Rain,10.0,0
1823,2024-01-05 00:10:00,2024-01-05 02:10:00,2024-01-05 00:00:00,2024-01-05 02:00:00,Delayed,DFW,DFW,18.245099472146396,20.33868742860026,0.3880249123643087,5.460885287949224,Clear,10.0,1
1928,2024-01-05 00:20:00,2024-01-05 02:20:00,2024-01-05 00:10:00,2024-01-05 02:10:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6029,2024-01-05 00:30:00,2024-01-05 02:30:00,2024-01-05 00:20:00,2024-01-05 02:20:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1133,2024-01-05 00:40:00,2024-01-05 02:40:00,2024-01-05 00:30:00,2024-01-05 02:30:00,On-Time,LAX,ORD,32.21288628056591,0.4309501295890139,5.503804235469514,3.0821384188013545,Clear,10.0,0
3105,2024-01-05 00:50:00,2024-01-05 02:50:00,2024-01-05 00:40:00,2024-01-05 02:40:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4627,2024-01-05 01:00:00,2024-01-05 03:00:00,2024-01-05 00:50:00,2024-01-05 02:50:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7316,2024-01-05 01:10:00,2024-01-05 03:10:00,2024-01-05 01:00:00,2024-01-05 03:00:00,Delayed,JFK,LAX,18.144505257496707,22.76974526239704,1.438134346328912,1.497991484470115,Rain,10.0,1
2852,2024-01-05 01:20:00,2024-01-05 03:20:00,2024-01-05 01:10:00,2024-01-05 03:10:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5910,2024-01-05 01:30:00,2024-01-05 03:30:00,2024-01-05 01:20:00,2024-01-05 03:20:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5175,2024-01-05 01:40:00,2024-01-05 03:40:00,2024-01-05 01:30:00,2024-01-05 03:30:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6348,2024-01-05 01:50:00,2024-01-05 03:50:00,2024-01-05 01:40:00,2024-01-05 03:40:00,Delayed,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7190,2024-01-05 02:00:00,2024-01-05 04:00:00,2024-01-05 01:50:00,2024-01-05 03:50:00,On-Time,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2256,2024-01-05 02:10:00,2024-01-05 04:10:00,2024-01-05 02:00:00,2024-01-05 04:00:00,On-Time,ORD,ATL,6.0180998061788245,36.61096031561112,7.856781529628048,2.7434534569866806,Clear,10.0,0
4376,2024-01-05 02:20:00,2024-01-05 04:20:00,2024-01-05 02:10:00,2024-01-05 04:10:00,On-Time,ORD,LAX,-3.3171948260343638,11.65094821984174,3.593024359106838,4.112457132786345,Rain,10.0,0
6645,2024-01-05 02:30:00,2024-01-05 04:30:00,2024-01-05 02:20:00,2024-01-05 04:20:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4486,2024-01-05 02:40:00,2024-01-05 04:40:00,2024-01-05 02:30:00,2024-01-05 04:30:00,Delayed,DFW,DFW,26.64727643010867,29.42156202267261,19.159587064977813,1.0760634645621447,Clear,10.0,1
4584,2024-01-05 02:50:00,2024-01-05 04:50:00,2024-01-05 02:40:00,2024-01-05 04:40:00,Delayed,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9053,2024-01-05 03:00:00,2024-01-05 05:00:00,2024-01-05 02:50:00,2024-01-05 04:50:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4330,2024-01-05 03:10:00,2024-01-05 05:10:00,2024-01-05 03:00:00,2024-01-05 05:00:00,Delayed,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
3703,2024-01-05 03:20:00,2024-01-05 05:20:00,2024-01-05 03:10:00,2024-01-05 05:10:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9662,2024-01-05 03:30:00,2024-01-05 05:30:00,2024-01-05 03:20:00,2024-01-05 05:20:00,Delayed,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9120,2024-01-05 03:40:00,2024-01-05 05:40:00,2024-01-05 03:30:00,2024-01-05 05:30:00,On-Time,JFK,JFK,18.92577817278391,12.91502145637961,8.693562966329404,5.892360174201628,Clear,10.0,0
8114,2024-01-05 03:50:00,2024-01-05 05:50:00,2024-01-05 03:40:00,2024-01-05 05:40:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2353,2024-01-05 04:00:00,2024-01-05 06:00:00,2024-01-05 03:50:00,2024-01-05 05:50:00,On-Time,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6063,2024-01-05 04:10:00,2024-01-05 06:10:00,2024-01-05 04:00:00,2024-01-05 06:00:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9549,2024-01-05 04:20:00,2024-01-05 06:20:00,2024-01-05 04:10:00,2024-01-05 06:10:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8575,2024-01-05 04:30:00,2024-01-05 06:30:00,2024-01-05 04:20:00,2024-01-05 06:20:00,On-Time,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1667,2024-01-05 04:40:00,2024-01-05 06:40:00,2024-01-05 04:30:00,2024-01-05 06:30:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5468,2024-01-05 04:50:00,2024-01-05 06:50:00,2024-01-05 04:40:00,2024-01-05 06:40:00,Delayed,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7819,2024-01-05 05:00:00,2024-01-05 07:00:00,2024-01-05 04:50:00,2024-01-05 06:50:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4719,2024-01-05 05:10:00,2024-01-05 07:10:00,2024-01-05 05:00:00,2024-01-05 07:00:00,On-Time,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3745,2024-01-05 05:20:00,2024-01-05 07:20:00,2024-01-05 05:10:00,2024-01-05 07:10:00,Delayed,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8483,2024-01-05 05:30:00,2024-01-05 07:30:00,2024-01-05 05:20:00,2024-01-05 07:20:00,On-Time,LAX,LAX,5.431834824163815,28.292589370533594,4.137437508445756,2.8904260356286264,Snow,10.0,0
1539,2024-01-05 05:40:00,2024-01-05 07:40:00,2024-01-05 05:30:00,2024-01-05 07:30:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5964,2024-01-05 05:50:00,2024-01-05 07:50:00,2024-01-05 05:40:00,2024-01-05 07:40:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5835,2024-01-05 06:00:00,2024-01-05 08:00:00,2024-01-05 05:50:00,2024-01-05 07:50:00,Delayed,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4775,2024-01-05 06:10:00,2024-01-05 08:10:00,2024-01-05 06:00:00,2024-01-05 08:00:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7042,2024-01-05 06:20:00,2024-01-05 08:20:00,2024-01-05 06:10:00,2024-01-05 08:10:00,On-Time,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8102,2024-01-05 06:30:00,2024-01-05 08:30:00,2024-01-05 06:20:00,2024-01-05 08:20:00,Delayed,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8312,2024-01-05 06:40:00,2024-01-05 08:40:00,2024-01-05 06:30:00,2024-01-05 08:30:00,Delayed,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6320,2024-01-05 06:50:00,2024-01-05 08:50:00,2024-01-05 06:40:00,2024-01-05 08:40:00,On-Time,ATL,JFK,7.4063258923346,23.196813172744545,9.83475886037979,5.415522183083792,Clear,10.0,0
7132,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-05 06:50:00,2024-01-05 08:50:00,On-Time,LAX,ATL,-6.3738634471068885,12.290929351128732,17.924724982922662,8.638908267531828,Clear,10.0,0
8891,2024-01-05 07:10:00,2024-01-05 09:10:00,2024-01-05 07:00:00,2024-01-05 09:00:00,On-Time,LAX,ATL,-3.3776537007274605,45.74210749258273,16.13415615490123,7.354523031742278,Clear,10.0,0
3779,2024-01-05 07:20:00,2024-01-05 09:20:00,2024-01-05 07:10:00,2024-01-05 09:10:00,Delayed,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1924,2024-01-05 07:30:00,2024-01-05 09:30:00,2024-01-05 07:20:00,2024-01-05 09:20:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2581,2024-01-05 07:40:00,2024-01-05 09:40:00,2024-01-05 07:30:00,2024-01-05 09:30:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8714,2024-01-05 07:50:00,2024-01-05 09:50:00,2024-01-05 07:40:00,2024-01-05 09:40:00,Delayed,ATL,ORD,-9.727883056720971,31.577218933808016,4.594325673664635,6.193183615215025,Clear,10.0,1
4324,2024-01-05 08:00:00,2024-01-05 10:00:00,2024-01-05 07:50:00,2024-01-05 09:50:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6713,2024-01-05 08:10:00,2024-01-05 10:10:00,2024-01-05 08:00:00,2024-01-05 10:00:00,On-Time,DFW,ORD,-4.453864384035185,6.469030848335045,0.7556901319135934,3.4220777737420933,Snow,10.0,0
8026,2024-01-05 08:20:00,2024-01-05 10:20:00,2024-01-05 08:10:00,2024-01-05 10:10:00,On-Time,ORD,ATL,3.8455590265076847,18.79106095039705,12.86739450139521,8.228197800426212,Snow,10.0,0
1255,2024-01-05 08:30:00,2024-01-05 10:30:00,2024-01-05 08:20:00,2024-01-05 10:20:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5804,2024-01-05 08:40:00,2024-01-05 10:40:00,2024-01-05 08:30:00,2024-01-05 10:30:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2838,2024-01-05 08:50:00,2024-01-05 10:50:00,2024-01-05 08:40:00,2024-01-05 10:40:00,On-Time,JFK,JFK,33.46245438732497,22.343709760021945,4.619586210561273,2.173165117433126,Rain,10.0,0
1009,2024-01-05 09:00:00,2024-01-05 11:00:00,2024-01-05 08:50:00,2024-01-05 10:50:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3871,2024-01-05 09:10:00,2024-01-05 11:10:00,2024-01-05 09:00:00,2024-01-05 11:00:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9989,2024-01-05 09:20:00,2024-01-05 11:20:00,2024-01-05 09:10:00,2024-01-05 11:10:00,Delayed,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8409,2024-01-05 09:30:00,2024-01-05 11:30:00,2024-01-05 09:20:00,2024-01-05 11:20:00,On-Time,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8418,2024-01-05 09:40:00,2024-01-05 11:40:00,2024-01-05 09:30:00,2024-01-05 11:30:00,Delayed,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6124,2024-01-05 09:50:00,2024-01-05 11:50:00,2024-01-05 09:40:00,2024-01-05 11:40:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2015,2024-01-05 10:00:00,2024-01-05 12:00:00,2024-01-05 09:50:00,2024-01-05 11:50:00,Delayed,DFW,DFW,-1.2043899834220042,20.94618123964593,4.30718565709217,1.4436969616825297,Clear,10.0,1
3193,2024-01-05 10:10:00,2024-01-05 12:10:00,2024-01-05 10:00:00,2024-01-05 12:00:00,Delayed,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9415,2024-01-05 10:20:00,2024-01-05 12:20:00,2024-01-05 10:10:00,2024-01-05 12:10:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8449,2024-01-05 10:30:00,2024-01-05 12:30:00,2024-01-05 10:20:00,2024-01-05 12:20:00,Delayed,LAX,JFK,4.752718948251534,49.22879481880565,7.587311964083732,7.125247836268906,Rain,10.0,1
5158,2024-01-05 10:40:00,2024-01-05 12:40:00,2024-01-05 10:30:00,2024-01-05 12:30:00,Delayed,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4925,2024-01-05 10:50:00,2024-01-05 12:50:00,2024-01-05 10:40:00,2024-01-05 12:40:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7970,2024-01-05 11:00:00,2024-01-05 13:00:00,2024-01-05 10:50:00,2024-01-05 12:50:00,On-Time,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7938,2024-01-05 11:10:00,2024-01-05 13:10:00,2024-01-05 11:00:00,2024-01-05 13:00:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5784,2024-01-05 11:20:00,2024-01-05 13:20:00,2024-01-05 11:10:00,2024-01-05 13:10:00,Delayed,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5000,2024-01-05 11:30:00,2024-01-05 13:30:00,2024-01-05 11:20:00,2024-01-05 13:20:00,Delayed,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
2633,2024-01-05 11:40:00,2024-01-05 13:40:00,2024-01-05 11:30:00,2024-01-05 13:30:00,Delayed,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8266,2024-01-05 11:50:00,2024-01-05 13:50:00,2024-01-05 11:40:00,2024-01-05 13:40:00,On-Time,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9702,2024-01-05 12:00:00,2024-01-05 14:00:00,2024-01-05 11:50:00,2024-01-05 13:50:00,Delayed,ATL,JFK,1.567821148514394,35.87806913242679,0.7911501312522629,3.3459974430589154,Rain,10.0,1
1384,2024-01-05 12:10:00,2024-01-05 14:10:00,2024-01-05 12:00:00,2024-01-05 14:00:00,On-Time,ORD,ORD,10.926635039940948,38.841068362014056,8.060775158142643,8.680118478478516,Rain,10.0,0
1404,2024-01-05 12:20:00,2024-01-05 14:20:00,2024-01-05 12:10:00,2024-01-05 14:10:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9175,2024-01-05 12:30:00,2024-01-05 14:30:00,2024-01-05 12:20:00,2024-01-05 14:20:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3000,2024-01-05 12:40:00,2024-01-05 14:40:00,2024-01-05 12:30:00,2024-01-05 14:30:00,On-Time,DFW,LAX,31.364361397417632,44.623454697600586,12.762798050325388,2.519502459873131,Thunderstorm,10.0,0
6989,2024-01-05 12:50:00,2024-01-05 14:50:00,2024-01-05 12:40:00,2024-01-05 14:40:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2460,2024-01-05 13:00:00,2024-01-05 15:00:00,2024-01-05 12:50:00,2024-01-05 14:50:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8190,2024-01-05 13:10:00,2024-01-05 15:10:00,2024-01-05 13:00:00,2024-01-05 15:00:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8140,2024-01-05 13:20:00,2024-01-05 15:20:00,2024-01-05 13:10:00,2024-01-05 15:10:00,On-Time,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4636,2024-01-05 13:30:00,2024-01-05 15:30:00,2024-01-05 13:20:00,2024-01-05 15:20:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5809,2024-01-05 13:40:00,2024-01-05 15:40:00,2024-01-05 13:30:00,2024-01-05 15:30:00,On-Time,JFK,LAX,5.824244255385741,36.63063496201994,9.503417320452565,2.0970029087232307,Rain,10.0,0
5178,2024-01-05 13:50:00,2024-01-05 15:50:00,2024-01-05 13:40:00,2024-01-05 15:40:00,On-Time,ATL,JFK,30.929681285546224,34.23625819405023,6.345183487137351,5.587813602107842,Clear,10.0,0
8245,2024-01-05 14:00:00,2024-01-05 16:00:00,2024-01-05 13:50:00,2024-01-05 15:50:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7600,2024-01-05 14:10:00,2024-01-05 16:10:00,2024-01-05 14:00:00,2024-01-05 16:00:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6997,2024-01-05 14:20:00,2024-01-05 16:20:00,2024-01-05 14:10:00,2024-01-05 16:10:00,On-Time,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3048,2024-01-05 14:30:00,2024-01-05 16:30:00,2024-01-05 14:20:00,2024-01-05 16:20:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5780,2024-01-05 14:40:00,2024-01-05 16:40:00,2024-01-05 14:30:00,2024-01-05 16:30:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1716,2024-01-05 14:50:00,2024-01-05 16:50:00,2024-01-05 14:40:00,2024-01-05 16:40:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8939,2024-01-05 15:00:00,2024-01-05 17:00:00,2024-01-05 14:50:00,2024-01-05 16:50:00,On-Time,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6565,2024-01-05 15:10:00,2024-01-05 17:10:00,2024-01-05 15:00:00,2024-01-05 17:00:00,Delayed,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5544,2024-01-05 15:20:00,2024-01-05 17:20:00,2024-01-05 15:10:00,2024-01-05 17:10:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5976,2024-01-05 15:30:00,2024-01-05 17:30:00,2024-01-05 15:20:00,2024-01-05 17:20:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4419,2024-01-05 15:40:00,2024-01-05 17:40:00,2024-01-05 15:30:00,2024-01-05 17:30:00,On-Time,ATL,ATL,23.373227935335,0.3545906387185493,4.573415027692067,7.559834585397362,Thunderstorm,10.0,0
8239,2024-01-05 15:50:00,2024-01-05 17:50:00,2024-01-05 15:40:00,2024-01-05 17:40:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1249,2024-01-05 16:00:00,2024-01-05 18:00:00,2024-01-05 15:50:00,2024-01-05 17:50:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9865,2024-01-05 16:10:00,2024-01-05 18:10:00,2024-01-05 16:00:00,2024-01-05 18:00:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1770,2024-01-05 16:20:00,2024-01-05 18:20:00,2024-01-05 16:10:00,2024-01-05 18:10:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
